houseID,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
1265,234000,3,2,1640,5280,1.5,FALSE,0,5,6,1640,0,1910,0,98002,47.3089,-122.213,1160,7875
1266,216000,3,1.75,1310,8670,1,FALSE,0,4,6,1310,0,1984,0,98092,47.3156,-122.186,2622,7191
1267,535000,3,2.5,2390,6263,2,FALSE,0,3,9,2390,0,2003,0,98028,47.7379,-122.248,2390,11761
1268,270000,3,2.25,2080,26574,1,FALSE,2,3,7,1380,700,1993,0,98002,47.2846,-122.192,1770,8140
1269,360000,3,2.5,1480,3851,2,FALSE,0,3,8,1480,0,1998,0,98072,47.7732,-122.163,1650,4716
1270,1078000,4,2.75,3160,42733,2,FALSE,0,3,9,3160,0,1995,0,98053,47.6367,-121.958,1890,24000
1271,330000,3,2.5,3040,7232,2,FALSE,0,3,7,3040,0,2003,0,98092,47.3355,-122.168,2760,6926
1272,216180,2,1,1120,7797,1,FALSE,0,3,6,1120,0,1948,0,98055,47.4871,-122.22,2180,7200
1273,5.00E+05,3,2.25,1760,11946,2,FALSE,0,3,8,1760,0,1978,0,98074,47.624,-122.05,2080,12068
1274,858000,4,3.5,4370,422967,1,FALSE,2,4,10,2580,1790,1978,0,98022,47.2332,-122.029,3260,422967
1275,240000,4,1,1910,16320,1.5,FALSE,0,3,6,1910,0,1934,0,98106,47.5151,-122.366,1380,9000
1276,255000,1,1,810,5000,1,FALSE,1,3,7,590,220,1936,0,98106,47.5696,-122.36,1920,5000
1277,740000,3,1.5,1630,4080,1.5,FALSE,0,4,8,1630,0,1927,0,98115,47.6756,-122.308,1950,4080
1278,5.00E+05,3,2.75,1560,77536,1,FALSE,0,3,7,1400,160,1978,0,98072,47.7695,-122.126,2210,41449
1279,390000,4,3,2570,262018,1,FALSE,0,3,7,1420,1150,1988,0,98058,47.4417,-122.09,2260,19811
1280,220000,3,1,1000,223462,1,FALSE,2,4,6,1000,0,1933,0,98022,47.2099,-122.043,1710,105850
1281,330000,2,1,700,4000,1,FALSE,0,3,6,700,0,1943,0,98136,47.5487,-122.391,1060,6000
1282,210500,2,1.75,2040,8600,1,FALSE,0,4,6,1430,610,1985,0,98003,47.2755,-122.308,1310,7859
1283,941000,4,1.75,2320,3825,1.5,FALSE,0,5,8,1820,500,1926,0,98105,47.6659,-122.327,1940,3825
1284,245000,3,1.5,2100,10000,1,FALSE,0,4,7,2100,0,1954,0,98198,47.4222,-122.331,1300,7500
1285,260000,4,2,1620,7992,2,FALSE,0,4,7,1620,0,1975,0,98031,47.395,-122.176,1710,7500
1286,254500,4,2.75,2570,7264,2,FALSE,0,3,8,1720,850,1998,0,98092,47.258,-122.208,2420,7911
1287,805000,4,2.5,3960,38615,2,FALSE,0,3,10,3960,0,2000,0,98077,47.7249,-122.024,3290,43560
1288,475000,2,1,890,4590,1,FALSE,0,3,7,890,0,1923,0,98117,47.6901,-122.362,1310,4590
1289,546000,2,1,1120,6180,1,FALSE,0,4,7,1120,0,1939,0,98115,47.6824,-122.301,1420,5356
1290,389000,4,1,1520,9800,1.5,FALSE,0,4,7,1520,0,1971,0,98034,47.7303,-122.236,1540,7700
1291,520000,4,2.5,3290,11446,2,FALSE,0,3,8,3290,0,1992,0,98028,47.7399,-122.234,2050,11933
1292,350000,4,2.75,2500,11659,1,FALSE,2,3,9,1490,1010,1979,0,98003,47.3381,-122.332,2830,9915
1293,690000,3,1.5,2540,9520,1,FALSE,0,3,8,1500,1040,1959,0,98115,47.6834,-122.306,1870,6800
1294,308000,3,1,1980,39150,1.5,FALSE,0,3,6,1580,400,1932,0,98030,47.3818,-122.225,1860,11811
1295,445000,3,2.5,2250,9608,2,FALSE,0,3,8,2250,0,1994,0,98045,47.4865,-121.802,2020,9834
1296,949950,4,3.75,4120,8258,2,FALSE,0,3,10,4120,0,2012,0,98075,47.5872,-122.055,3730,8332
1297,257500,2,2,1180,9265,1,FALSE,0,3,7,1180,0,1940,0,98125,47.7252,-122.297,460,18000
1298,292500,4,1.75,2140,8162,1,FALSE,0,3,7,1420,720,1968,0,98023,47.3096,-122.377,2040,7632
1299,490000,4,3.5,3200,6420,2,FALSE,0,3,9,3200,0,2006,0,98038,47.3545,-122.001,3200,6291
1300,480000,3,1.5,2100,67269,1,FALSE,0,4,7,1220,880,1949,0,98028,47.7592,-122.23,1610,15999
1301,275000,3,2.5,1720,8755,1,FALSE,0,3,8,1000,720,1983,0,98023,47.3186,-122.391,1720,8690
1302,1898000,4,4.5,4020,9656,2,FALSE,0,3,10,4020,0,2007,0,98004,47.6358,-122.207,1960,9520
1303,963000,4,3.25,3530,8589,2,FALSE,0,3,10,3530,0,2007,0,98033,47.6975,-122.195,2470,9019
1304,1242000,4,3.5,4700,10183,1,FALSE,2,3,11,2660,2040,2002,0,98033,47.6728,-122.189,3770,9000
1305,239900,4,1,1000,7134,1,FALSE,0,3,6,1000,0,1943,0,98178,47.4897,-122.24,1020,7138
1306,305000,3,1.75,1660,11500,1,FALSE,0,3,7,1130,530,1979,0,98045,47.4473,-121.774,1250,11000
1307,411000,2,2.5,1590,2088,2,FALSE,0,3,9,1590,0,1997,0,98033,47.6897,-122.175,2320,3174
1308,375000,3,3.25,1280,1730,2,FALSE,0,3,8,1090,190,2005,0,98177,47.7032,-122.36,1280,2121
1309,359000,4,2.5,2575,4725,2,FALSE,0,3,8,2575,0,2011,0,98001,47.3058,-122.277,2575,5323
1310,960000,3,2.5,2010,6857,1,FALSE,0,4,9,1450,560,1955,0,98102,47.6402,-122.314,2380,6370
1311,325000,3,2.5,1830,7585,2,FALSE,0,4,8,1830,0,1995,0,98042,47.3893,-122.154,2070,7585
1312,418500,4,2.5,2190,4866,2,FALSE,0,3,7,2190,0,2009,0,98059,47.4907,-122.152,2190,5670
1314,570000,3,3.25,1550,1280,2,FALSE,0,3,9,1220,330,2013,0,98199,47.6493,-122.384,1550,1579
1315,703011,2,1,1370,5922,1,FALSE,2,3,8,1130,240,1941,0,98199,47.6473,-122.406,2460,6759
1316,375000,3,2.5,1670,7740,1,FALSE,0,3,7,1130,540,1974,0,98126,47.5222,-122.37,1220,7740
1317,207000,3,2.5,1520,2550,2,FALSE,0,3,7,1520,0,2005,0,98108,47.5245,-122.33,1460,2550
1318,405000,4,2.5,2030,9095,1,FALSE,0,4,7,1130,900,1972,0,98034,47.7321,-122.185,1940,8000
1319,598500,3,3,1560,2091,3,FALSE,0,3,8,1560,0,2006,0,98103,47.6604,-122.352,1530,2091
1320,339000,4,2.5,1830,8601,2,FALSE,0,3,7,1830,0,2003,0,98038,47.3576,-122.016,1830,5184
1321,385000,3,2.25,2110,8000,2,FALSE,0,3,8,2110,0,1975,0,98034,47.7311,-122.204,1740,7270
1322,309620,3,2.5,1860,3730,2,FALSE,0,3,8,1860,0,2012,0,98019,47.7442,-121.984,2110,4509
1323,360000,4,2.5,2610,7333,2,FALSE,0,3,8,2610,0,1988,0,98003,47.2721,-122.293,2280,9033
1324,5.00E+05,4,1.75,2040,6000,1,FALSE,0,5,7,1020,1020,1943,0,98136,47.5507,-122.383,1440,6000
1325,615000,2,1.75,2040,28593,1.5,TRUE,3,4,7,2040,0,1919,1990,98070,47.3979,-122.465,2040,35124
1326,390000,3,1.5,1600,10440,1,FALSE,0,3,7,1600,0,1954,0,98125,47.7109,-122.311,1600,8816
1327,622000,3,2.5,1950,7481,2,FALSE,0,3,8,1950,0,1987,0,98027,47.564,-122.091,1980,8479
1328,244000,3,1.75,1540,8885,1,FALSE,0,4,7,1440,100,1980,0,98031,47.4031,-122.201,1540,12734
1329,2890000,4,4,5780,7173,2,FALSE,0,3,11,4130,1650,2008,0,98112,47.6374,-122.288,3930,7994
1330,503045,3,3,1560,2250,2,FALSE,0,3,9,1560,0,2009,0,98103,47.6929,-122.333,1610,4500
1331,385000,3,2.25,1630,1598,3,FALSE,0,3,8,1630,0,2008,0,98103,47.6904,-122.347,1320,1605
1332,348000,3,1.5,1040,1824,1,FALSE,0,3,6,1040,0,1925,0,98115,47.6793,-122.3,1010,5100
1333,543500,3,2.25,1270,2790,1,FALSE,0,3,7,990,280,1970,0,98199,47.6581,-122.396,1920,4000
1334,639000,4,2.5,1990,8034,2,FALSE,0,4,10,1990,0,1989,0,98029,47.561,-122.018,2580,8034
1335,346100,2,1.75,1150,698,2,FALSE,0,3,7,1150,0,2013,0,98027,47.5323,-122.071,1150,757
1336,275000,3,2.25,1420,8549,2,FALSE,0,4,7,1420,0,1989,0,98038,47.3576,-122.039,1560,7471
1337,267000,3,2.25,2510,9900,1,FALSE,0,3,8,1610,900,1978,0,98023,47.2988,-122.374,1940,8510
1338,225000,3,1.5,1390,12500,1,FALSE,0,4,6,1390,0,1976,0,98014,47.6496,-121.908,1390,9000
1339,562500,2,1,1170,2800,1.5,FALSE,0,4,5,1170,0,1905,0,98103,47.6574,-122.345,1660,4996
1340,1400000,3,3.25,3020,6073,2,FALSE,0,4,9,3020,0,1954,0,98112,47.6332,-122.29,3020,7700
1341,294000,2,2.5,1380,889,2,FALSE,0,3,7,1140,240,2012,0,98126,47.5441,-122.369,1580,1397
1342,1454000,5,4,4070,11334,2,FALSE,0,3,10,4070,0,2014,0,98033,47.6771,-122.187,2640,9401
1343,570000,2,1,910,4301,1,FALSE,0,4,7,910,0,1923,0,98117,47.6814,-122.399,1810,4301
1344,243500,4,2.5,2300,15188,2,FALSE,0,4,7,2300,0,1966,0,98042,47.3683,-122.164,1820,10125
1345,410000,3,1.75,1640,17583,1,FALSE,0,3,7,1110,530,1969,0,98034,47.726,-122.203,1420,11680
1346,1100000,5,2.75,2830,18050,1,FALSE,0,5,7,1630,1200,1958,0,98040,47.5773,-122.226,2370,14250
1347,625000,2,1.5,1110,118047,1,FALSE,0,3,7,1110,0,1961,0,98072,47.7467,-122.128,2970,43500
1348,640500,3,1,1070,4505,1,FALSE,2,4,7,1070,0,1919,0,98136,47.5305,-122.384,1380,4505
1349,920000,4,3,3130,12381,2,FALSE,0,3,9,3130,0,1995,0,98006,47.5599,-122.118,3250,10049
1350,579000,3,2.5,1710,1904,2,FALSE,0,3,8,1140,570,2003,0,98116,47.5827,-122.387,1260,1316
1351,1149000,4,3,5940,11533,2,FALSE,4,3,11,4950,990,2004,0,98065,47.5443,-121.87,4240,12813
1352,415000,3,1,1360,73616,1,FALSE,0,3,7,1360,0,1971,0,98072,47.7528,-122.119,2040,50965
1353,1400000,5,3,3850,14990,1,FALSE,0,4,9,2290,1560,1964,0,98004,47.6425,-122.218,3010,15001
1354,320000,4,1.75,1730,9520,1,FALSE,0,4,7,1730,0,1971,0,98059,47.4756,-122.157,1550,11211
1355,1620000,3,3.5,3490,4000,2,FALSE,0,3,9,2570,920,2009,0,98112,47.6385,-122.281,1880,4000
1356,503000,3,2,2590,108900,2,FALSE,0,3,8,1980,610,1988,0,98038,47.4088,-122.055,3170,108900
1357,7.00E+05,3,1.75,1500,6000,1,FALSE,0,5,7,850,650,1940,0,98199,47.6474,-122.402,1700,6000
1358,1839900,4,3.25,4140,11007,2,FALSE,0,3,10,4140,0,2013,0,98040,47.5707,-122.217,2150,9663
1359,585000,4,2.5,2370,15200,1,FALSE,0,3,8,1660,710,1975,0,98052,47.6295,-122.089,2360,13879
1360,NA,4,3.25,4270,6384,2,FALSE,0,3,9,3060,1210,2001,0,98065,47.5362,-121.874,2850,6285
1361,467500,4,2.5,3160,7210,1,FALSE,0,4,7,1880,1280,1969,0,98034,47.7368,-122.183,2070,7560
1362,620000,4,2.25,1530,7845,1,FALSE,0,4,7,1030,500,1981,0,98027,47.5589,-122.082,1710,7627
1363,355000,4,1,1440,7215,1.5,FALSE,0,3,7,1440,0,1969,0,98034,47.7133,-122.212,1150,7215
1364,750000,5,3.25,2750,7500,2,FALSE,1,3,7,2150,600,1937,1997,98033,47.6636,-122.203,2750,7500
1365,452000,4,2.25,2590,10002,1,FALSE,0,4,8,1340,1250,1968,0,98028,47.7689,-122.266,1550,10436
1366,1750000,4,3.5,3845,8400,2,FALSE,0,3,10,3845,0,2013,0,98004,47.6354,-122.198,1710,8400
1367,213950,3,1,1430,7000,1,FALSE,0,3,6,1430,0,1968,0,98023,47.3018,-122.369,1050,7700
1368,275500,4,1,1290,5000,1.5,FALSE,0,3,7,1290,0,1957,0,98146,47.5128,-122.358,1440,2500
1369,510000,3,1.75,1480,7040,1,FALSE,0,3,7,1480,0,1974,0,98033,47.6723,-122.169,2040,7810
1370,309500,3,1.5,1340,13560,1,FALSE,0,3,7,1340,0,1968,0,98028,47.741,-122.234,1540,15000
1371,420000,4,2.25,2030,12000,2,FALSE,0,3,7,2030,0,1977,0,98011,47.7699,-122.168,2190,9900
1372,359000,3,2.25,1650,7218,1,FALSE,0,3,7,1230,420,1985,0,98133,47.7237,-122.335,1690,7459
1373,385000,4,3,2253,7700,2,FALSE,0,3,7,2253,0,1957,2014,98198,47.3935,-122.3,1786,9052
1374,245000,3,2,1450,9333,2,FALSE,0,4,7,1450,0,1972,0,98003,47.346,-122.315,1910,7701
1375,665000,3,1,1260,24550,1.5,FALSE,2,4,7,1260,0,1937,0,98136,47.5442,-122.396,2500,12320
1376,170000,3,1,970,8710,1,FALSE,0,4,6,970,0,1962,0,98198,47.4167,-122.302,1280,11805
1377,299950,3,2.5,1780,4650,2,FALSE,0,3,7,1780,0,2011,0,98038,47.386,-122.047,3050,3848
1378,151000,2,1,720,4222,1,FALSE,0,4,5,720,0,1942,0,98056,47.4965,-122.186,860,4785
1379,241000,3,1.5,1660,8000,1,FALSE,0,4,7,1120,540,1976,0,98030,47.353,-122.172,1900,7500
1380,464000,6,3,2300,3404,2,FALSE,0,3,7,1600,700,1920,1994,98133,47.7067,-122.343,1560,1312
1381,425000,3,2.25,1570,7475,1,FALSE,0,4,7,1200,370,1983,0,98034,47.7223,-122.174,1700,7230
1382,425000,3,2,1540,8011,1,FALSE,0,3,7,1540,0,1988,0,98011,47.7342,-122.202,1630,7141
1383,188000,3,1.75,1660,7350,1,FALSE,0,2,8,1660,0,1979,0,98023,47.3118,-122.337,1840,7673
1384,3.00E+05,3,2.5,2090,4590,2,FALSE,0,3,7,2090,0,2005,0,98042,47.3992,-122.163,2190,4060
1385,270950,2,1,780,6250,1,FALSE,0,3,6,780,0,1942,0,98168,47.5099,-122.33,1280,7100
1386,491500,4,1.75,2190,125452,1,FALSE,2,3,9,2190,0,1968,0,98092,47.2703,-122.069,3000,125017
1387,295450,3,2,2030,17120,1,FALSE,2,4,8,1890,140,1966,0,98092,47.2953,-122.185,1870,13662
1388,350000,4,2.5,2260,7500,1,FALSE,0,3,8,1460,800,1965,0,98055,47.4645,-122.196,2260,7500
1389,690000,4,2,1760,7800,1,FALSE,0,3,8,1760,0,1954,0,98117,47.6945,-122.38,1950,7800
1390,462500,6,3,2390,4000,2,FALSE,0,3,7,2390,0,2014,0,98118,47.5173,-122.286,1680,5000
1391,482000,4,2.25,2240,8322,2,FALSE,0,3,8,2240,0,1979,0,98034,47.728,-122.206,2240,6448
1392,455000,2,1.5,1200,1259,2,FALSE,0,3,8,1000,200,2015,0,98144,47.6001,-122.298,1320,1852
1393,1095000,3,2.5,2550,5100,2,FALSE,0,3,9,2550,0,2014,0,98115,47.6757,-122.326,1250,4080
1394,1.00E+06,4,3.5,3180,12528,2,FALSE,1,4,9,2060,1120,1979,0,98177,47.7058,-122.379,2850,11410
1395,NA,3,2.25,1700,8100,1,FALSE,0,3,7,1200,500,1980,0,98038,47.3601,-122.046,1700,8100
1396,319000,2,1,960,4400,1,FALSE,0,4,7,960,0,1951,0,98118,47.5269,-122.264,1520,5000
1397,390000,4,2.25,2680,35218,2,FALSE,0,3,8,2680,0,1986,0,98027,47.4613,-121.997,2980,35218
1398,289000,3,2.5,1970,9607,2,FALSE,0,3,7,1090,880,1988,0,98001,47.3462,-122.286,2020,9608
1399,180000,3,1,1960,9583,2,FALSE,0,2,5,1960,0,1908,0,98056,47.505,-122.171,1850,8324
1400,499990,3,1.75,1730,9334,1,FALSE,0,3,8,1220,510,1977,0,98052,47.6478,-122.113,2020,10000
1401,650000,4,1.75,2640,8215,1,FALSE,0,4,7,1500,1140,1966,0,98008,47.5819,-122.125,2070,7875
1402,330000,3,2.25,1860,11227,2,FALSE,0,3,7,1860,0,1995,0,98038,47.3879,-122.031,1820,8800
1403,399950,5,2,2760,6420,1,FALSE,0,5,7,1380,1380,1964,0,98118,47.5396,-122.276,1400,7112
1404,598200,5,3.75,2980,4635,3,FALSE,0,3,8,2980,0,1997,0,98118,47.5508,-122.268,1100,5150
1405,465000,3,1.75,1490,10757,1,FALSE,0,3,7,1060,430,1966,0,98034,47.72,-122.229,1490,10609
1406,855000,4,2.75,2600,5390,1,FALSE,0,4,8,1300,1300,1960,0,98199,47.6382,-122.397,2550,5600
1407,415000,4,2,1780,12161,1,FALSE,0,5,7,1160,620,1950,0,98155,47.7746,-122.323,1780,8170
1408,112000,1,1,1080,3230,1,FALSE,0,3,6,1080,0,1963,0,98002,47.3075,-122.217,1210,5760
1409,146300,3,1,1200,9668,1,FALSE,0,5,6,1200,0,1975,0,98092,47.3156,-122.128,1200,9800
1410,465000,4,1.75,1810,21650,2,FALSE,0,4,7,1810,0,1961,0,98077,47.7358,-122.076,2700,29680
1411,362950,4,1.75,2140,159865,1,FALSE,0,4,7,1140,1000,1960,0,98031,47.4235,-122.218,1830,15569
1412,557510,4,2,1580,4800,1.5,FALSE,2,3,7,1580,0,1912,0,98136,47.5454,-122.383,1580,4800
1413,5.00E+05,3,1.5,2040,6750,1,FALSE,0,3,7,1280,760,1950,0,98117,47.7013,-122.369,1970,6750
1414,725000,3,1,1000,19969,1,FALSE,0,3,7,1000,0,1951,0,98033,47.6745,-122.197,1370,7962
1415,303697,4,2,2520,7334,1,FALSE,0,3,7,1600,920,1955,0,98125,47.7263,-122.291,2040,7937
1416,438000,5,2.5,1990,6840,2,FALSE,0,4,7,1990,0,1974,0,98034,47.7162,-122.166,1990,7150
1417,272000,4,2.75,1810,7350,1,FALSE,0,4,7,1200,610,1980,0,98030,47.3703,-122.171,1750,7350
1418,430000,3,2.5,1440,7320,1,FALSE,0,5,7,1440,0,1954,0,98125,47.7179,-122.316,1160,6941
1419,679000,3,2.5,1780,4320,2,FALSE,0,4,8,1780,0,1930,1986,98115,47.6809,-122.293,1690,4952
1420,575000,3,2.5,2610,7301,2,FALSE,0,3,8,2610,0,2004,0,98072,47.7614,-122.139,2460,7181
1421,375000,4,2.5,2310,7800,2,FALSE,0,3,8,2310,0,2011,0,98042,47.3737,-122.164,2310,7140
1422,435000,3,2,1610,6911,1,FALSE,0,3,7,1260,350,1988,0,98034,47.7188,-122.177,1630,6911
1423,825000,3,1.75,2010,3090,1.5,FALSE,0,5,7,1510,500,1926,0,98103,47.682,-122.348,1600,3150
1424,485000,4,1,1210,6380,1.5,FALSE,0,3,7,1210,0,1936,0,98115,47.6924,-122.321,1340,6380
1425,NA,4,2,2020,8100,1.5,FALSE,0,4,7,1160,860,1946,0,98125,47.7307,-122.297,1840,8680
1426,259000,3,1.75,1590,7148,1,FALSE,0,3,7,1590,0,1952,0,98166,47.4713,-122.344,1150,7280
1427,7.00E+05,4,3.25,3580,43093,1,FALSE,0,4,8,3580,0,1990,0,98024,47.5595,-121.901,2070,43093
1428,6.00E+05,2,1,1290,4636,1,FALSE,0,3,7,1290,0,1924,0,98112,47.6393,-122.301,1940,4635
1429,263700,3,1,1200,6561,1,FALSE,0,3,6,1200,0,1950,1968,98177,47.7763,-122.36,1340,9450
1430,812000,4,2,2380,6122,1,FALSE,2,4,8,1310,1070,1949,0,98199,47.6506,-122.405,1810,5202
1432,240000,3,1.5,1290,8366,1,FALSE,0,3,7,1020,270,1957,0,98168,47.4853,-122.318,1770,8400
1433,NA,3,2,1790,32379,1,FALSE,0,3,7,1790,0,2007,0,98045,47.4826,-121.698,2290,43560
1434,375000,3,1.75,1380,5060,1,FALSE,0,3,7,1380,0,1986,0,98133,47.7059,-122.341,1030,5060
1435,388000,4,2.5,2440,7155,2,FALSE,0,3,8,2440,0,1993,0,98058,47.4501,-122.126,2450,8109
1436,590000,3,2.75,2550,54014,2,FALSE,0,4,8,1980,570,1967,0,98072,47.7596,-122.117,2180,21600
1437,489000,4,2,2120,11479,1,FALSE,0,4,7,1060,1060,1940,0,98125,47.7084,-122.303,1540,11000
1438,272000,4,2.5,1870,5692,2,FALSE,0,3,7,1870,0,2004,0,98058,47.4334,-122.148,2390,5293
1439,301500,3,1,1410,7419,1,FALSE,0,3,7,1050,360,1969,0,98056,47.534,-122.173,1800,8000
1440,305000,3,2,1430,12430,1,FALSE,0,4,7,1430,0,1957,0,98056,47.4903,-122.178,1200,8250
1441,485000,3,2.5,2540,51836,1,FALSE,0,4,8,1820,720,1976,0,98042,47.389,-122.088,1650,51836
1442,230950,2,1,930,12724,1,FALSE,0,4,6,930,0,1912,0,98014,47.6567,-121.909,1240,21828
1443,353000,4,2.5,1830,5331,2,FALSE,0,3,7,1830,0,2002,0,98038,47.3557,-122.016,1830,5175
1444,308900,3,2.5,2250,7294,2,FALSE,0,3,8,2250,0,1994,0,98092,47.2636,-122.212,2140,7363
1445,540000,4,2.5,3000,5471,2,FALSE,0,3,8,3000,0,2013,0,98059,47.4797,-122.126,2730,5471
1446,1255000,4,2.5,3510,13100,2,FALSE,0,4,10,3510,0,1966,0,98040,47.5306,-122.227,3230,12745
1447,390000,4,1,1280,4840,1,FALSE,0,3,7,940,340,1950,0,98136,47.5477,-122.395,1360,4840
1449,970000,4,2.75,3980,9209,2,FALSE,0,3,11,3980,0,2002,0,98074,47.6286,-122.064,3800,9333
1450,239950,4,1,1460,6000,1,FALSE,0,4,7,730,730,1941,0,98178,47.4952,-122.224,1190,6000
1451,420000,5,2.25,3070,64033,1,FALSE,0,3,9,2730,340,1983,0,98001,47.3238,-122.292,1560,28260
1452,597326,4,4,3570,8250,2,FALSE,0,3,10,2860,710,2015,0,98040,47.5784,-122.226,2230,10000
1453,257000,3,1.75,1330,36537,1,FALSE,0,4,7,1330,0,1989,0,98092,47.3126,-122.129,1650,35100
1454,255000,2,2,1360,5433,1,FALSE,0,3,8,1360,0,1974,2003,98198,47.3804,-122.32,1160,5264
1455,340000,3,2,1870,3378,1,FALSE,0,3,7,1120,750,1913,0,98136,47.5371,-122.393,1870,1872
1456,871000,4,2.5,2150,8536,1,FALSE,3,4,8,1400,750,1967,0,98006,47.5663,-122.163,2800,9500
1457,639000,4,2,1840,5419,1,FALSE,0,4,7,920,920,1942,0,98199,47.6483,-122.404,1800,5419
1458,210000,2,1,990,8140,1,FALSE,0,1,6,990,0,1910,0,98116,47.5828,-122.382,2150,5000
1459,597750,4,2.5,2310,9624,2,FALSE,0,3,8,2310,0,1984,0,98027,47.5386,-122.053,1940,9636
1460,325000,4,2.5,1830,7762,2,FALSE,0,3,8,1830,0,1993,0,98003,47.267,-122.31,2109,8966
1461,810000,3,1.75,2060,3300,2,FALSE,0,4,9,1500,560,1918,0,98102,47.6498,-122.32,1830,3712
1462,265050,2,1.5,800,2119,2,FALSE,0,3,7,800,0,2008,0,98106,47.554,-122.362,1020,4800
1463,565000,4,2.5,2980,10459,2,FALSE,0,3,9,2980,0,2001,0,98019,47.7354,-121.974,2920,7700
1464,903000,3,2.75,3860,12786,2,FALSE,0,4,10,3860,0,1984,0,98006,47.549,-122.141,2820,14636
1465,1038000,4,1.75,1440,13296,1,FALSE,0,4,8,1440,0,1967,0,98004,47.634,-122.204,3520,10802
1466,283000,3,1,1740,5247,1,FALSE,0,3,7,1270,470,1947,0,98168,47.5049,-122.329,1070,5636
1467,568500,4,2.5,3010,6181,2,FALSE,0,3,9,3010,0,2000,0,98056,47.5212,-122.192,2960,6515
1468,313000,3,1.5,1550,7260,1.5,FALSE,0,2,6,1550,0,1925,0,98166,47.4693,-122.349,1190,7620
1469,510000,3,3,1320,1012,3,FALSE,0,3,8,1320,0,2009,0,98117,47.6904,-122.395,1320,1536
1470,585083,5,2.75,2910,36250,1,FALSE,0,3,8,1590,1320,1977,0,98075,47.5916,-122.076,2910,37376
1471,680000,5,3,2970,6500,2,FALSE,0,3,9,2970,0,2000,0,98075,47.5973,-122.018,2970,6588
1472,250000,2,1,800,5220,1,FALSE,0,3,6,800,0,1943,0,98125,47.7037,-122.32,1910,5376
1473,405000,5,1.75,1880,10000,1,FALSE,0,3,7,960,920,1963,0,98034,47.7182,-122.201,1580,10000
1474,539950,3,1.75,1820,9875,1,FALSE,0,4,8,1820,0,1966,0,98008,47.6243,-122.094,2670,10000
1475,660000,3,2.5,2450,4332,2,FALSE,0,3,8,2450,0,2010,0,98053,47.6942,-122.016,2450,4154
1476,81000,2,1,730,9975,1,FALSE,0,1,5,730,0,1943,0,98168,47.4808,-122.315,860,9000
1477,590000,4,2.5,2380,4950,2,FALSE,0,3,8,2380,0,2004,0,98136,47.5382,-122.391,1370,5120
1478,618000,4,2.25,2470,7350,1,FALSE,0,3,7,1600,870,1978,0,98052,47.6936,-122.128,1970,7700
1479,442000,4,1.5,1360,6110,1,FALSE,0,3,7,1010,350,1955,0,98116,47.5755,-122.396,1520,6110
1480,379000,4,1.75,2180,7876,1,FALSE,0,4,7,1290,890,1977,0,98056,47.5157,-122.191,1960,7225
1481,NA,3,2.5,1640,1269,3,FALSE,0,3,8,1640,0,2009,0,98112,47.6197,-122.3,1590,1231
1482,431000,3,2.25,2360,14950,1,FALSE,0,4,9,2360,0,1978,0,98042,47.3856,-122.158,2720,14388
1483,635000,3,2.5,3610,26359,1,FALSE,0,3,8,1950,1660,1998,0,98053,47.6306,-121.968,2620,26427
1484,485000,3,2.5,3110,9015,2,FALSE,0,3,9,3110,0,1990,0,98058,47.4369,-122.147,2650,8960
1485,299950,4,1,1170,5400,1,FALSE,0,5,6,1170,0,1953,0,98056,47.492,-122.172,1100,5400
1486,1065000,2,1.75,1890,9466,2,FALSE,0,3,8,1890,0,1987,0,98004,47.6144,-122.211,2180,12825
1487,430000,2,1.5,950,4625,1,FALSE,0,4,7,950,0,1949,0,98103,47.6912,-122.34,1440,4625
1488,542000,4,2.5,2020,3440,1.5,FALSE,0,4,7,1480,540,1928,0,98117,47.6885,-122.376,1520,5080
1489,355000,5,2.5,2344,8000,1,FALSE,0,4,8,1560,784,1976,0,98023,47.3185,-122.377,2344,8000
1490,582500,2,1.75,1990,6549,1,FALSE,0,3,7,1170,820,1948,0,98115,47.7,-122.296,1640,7202
1491,828000,4,2.5,3520,9901,2,FALSE,0,3,10,3520,0,1998,0,98074,47.6084,-122.011,3490,9667
1492,524000,3,2.25,2140,6720,1,FALSE,0,3,8,1440,700,1961,0,98117,47.6949,-122.396,2060,6720
1493,3.00E+05,4,2,1580,9600,1,FALSE,0,5,7,1050,530,1965,0,98198,47.4091,-122.313,1710,9600
1494,640000,2,1.75,1760,4400,1,FALSE,0,4,7,880,880,1930,0,98103,47.65,-122.34,1330,4180
1495,420000,3,2.25,1770,8165,2,FALSE,0,3,7,1770,0,1977,0,98034,47.7166,-122.236,1650,8165
1496,707000,5,4.5,3540,21217,2,FALSE,0,4,8,2940,600,1926,0,98188,47.4274,-122.28,1290,12040
1497,1025000,3,2.75,2780,4000,2,FALSE,2,5,8,1960,820,1904,0,98103,47.6565,-122.355,1490,4800
1498,602500,4,1.75,2190,41000,2,FALSE,0,3,8,2190,0,1980,0,98075,47.5755,-122.033,2590,35370
1499,680000,4,2.5,2980,8770,2,FALSE,0,3,10,2980,0,1990,0,98075,47.5814,-122.029,2940,9238
1500,206000,3,1,970,9360,1,FALSE,0,4,5,970,0,1942,0,98002,47.2808,-122.225,1050,11348
